Day Of Week,Route,Direction,Time Period,Stop ID,Stop Name,Stop Sequence,Time Period AVG On,Time Period AVG Off,Time Period AVG Cumulative Load,Time Period AVG Dwell Time (min.)
1-Weekday,6-Sepulveda Boulevard,Inbound,3-MIDDAY,642,VETERAN/WILSHIRE,38,1.9,13.1,228.8,0.35
1-Weekday,6-Sepulveda Boulevard,Inbound,3-MIDDAY,907,Kinross Ave/Veteran Ave,39,2.4,9.6,221.8,0.48
1-Weekday,6-Sepulveda Boulevard,Inbound,3-MIDDAY,911,Westwood Blvd/Kinross Ave,40,1.5,17.5,206.2,0.34
1-Weekday,6-Sepulveda Boulevard,Inbound,3-MIDDAY,644,Westwood Blvd/Weyburn Ave,41,2.9,31.6,178.9,0.89
1-Weekday,6-Sepulveda Boulevard,Inbound,3-MIDDAY,645,Westwood Plaza,42,0.8,27.7,152.8,0.74
1-Weekday,6-Sepulveda Boulevard,Inbound,3-MIDDAY,646,UclaGatewayPlaza,43,0.0,142.0,25.4,10.52
1-Weekday,6-Sepulveda Boulevard,Inbound,3-MIDDAY,675,Sepulveda Blvd/77th St,9999,3.0,1.0,13.0,0.00
1-Weekday,6-Sepulveda Boulevard,Inbound,3-MIDDAY,680,Westchester Pkwy/Sepulveda Blvd,9999,16.0,9.0,19.0,0.00
1-Weekday,6-Sepulveda Boulevard,Inbound,3-MIDDAY,652,Sepulveda Blvd/Salvation Army,9999,1.0,1.0,0.0,0.00
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,693,LAX/METRO TRANSIT CENTER BAY,1,56.5,1.6,57.7,7.95
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,694,ARBOR VITAE/BELLANCA,2,0.8,0.0,66.3,0.14
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,696,WESTCHESTER/AIRPORT,3,5.1,0.6,70.9,0.26
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,611,Sepulveda Blvd/Westchester Pkwy,4,9.9,3.8,77.8,0.50
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,612,Sepulveda Blvd/La Tijera Blvd,5,11.1,3.1,86.7,0.43
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,613,SepulvedaBlvd/ManchesterBlvd,6,33.1,3.3,117.2,0.62
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,614,Sepulveda Blvd/83rd St,7,1.5,0.3,118.9,0.14
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,615,Sepulveda Blvd/79th St,8,3.9,1.4,121.1,0.20
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,616,Sepulveda Blvd/76th St,9,6.0,3.0,124.4,0.45
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,617,Howard Hughes Pkwy/Park Terrace Dr,10,3.7,1.5,126.9,0.34
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,618,Center Dr/Park Terrace Dr,11,7.2,5.8,128.2,0.51
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,619,Sepulveda Blvd/Centinela Ave,12,7.3,1.3,134.0,0.36
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,620,CulverCityTransitCenter,13,58.9,31.8,161.6,4.09
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,413,SepulvedaBlvd/PlayaSt,14,16.1,1.9,176.6,0.70
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,414,Sepulveda Blvd/Vera Way,15,2.8,1.8,177.6,0.23
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,415,Sepulveda Blvd/Sawtelle Blvd,16,17.6,5.1,190.1,0.92
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,621,Sepulveda Blvd/Machado Rd,17,5.2,1.8,193.5,0.40
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,622,Sepulveda Blvd/Marina Care Ctr,18,3.4,1.2,195.7,0.21
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,623,Sepulveda Blvd/Lucerne Ave,19,8.4,4.3,199.9,0.37
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,624,Sepulveda Blvd/Braddock Dr,20,16.1,9.1,206.8,0.58
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,625,Sepulveda Blvd/Culver Blvd,21,8.0,4.5,210.7,0.42
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,626,SepulvedaBlvd/WashingtonBlvd,22,14.1,17.7,207.1,0.62
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,627,Sepulveda Blvd/Washington Pl,23,4.6,3.4,208.3,0.33
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,628,Sepulveda Blvd/Venice Blvd,24,19.3,39.6,188.3,0.89
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,629,Sepulveda Blvd/Charnock Rd,25,5.0,6.5,186.3,0.37
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,630,Sepulveda Blvd/Palms Blvd,26,8.1,14.4,181.2,0.42
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,631,Sepulveda Blvd/Queensland St,27,3.6,1.8,181.2,0.28
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,632,Sepulveda Blvd/National Blvd,28,10.3,11.9,181.0,0.69
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,633,Sepulveda Blvd/Sardis Ave,29,0.7,0.8,179.5,0.17
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,634,Sepulveda Blvd/Richland Ave,30,0.2,1.4,178.6,0.25
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,635,SepulvedaBlvd/ExpositionBlvd,31,15.2,50.6,143.7,0.96
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,636,Sepulveda Blvd/Pico Blvd,32,6.7,15.4,134.9,0.48
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,637,Sepulveda Blvd/Olympic Blvd,33,3.7,5.3,132.8,0.29
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,638,Sepulveda Blvd/La Grange Ave,34,1.7,2.6,132.1,0.23
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,639,Sepulveda Blvd/Santa Monica Blvd,35,5.7,25.4,112.9,0.49
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,640,Sepulveda Blvd/Ohio Ave,36,2.5,7.8,106.6,0.65
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,641,Sepulveda Blvd/Westwood Cmnty,37,1.9,6.7,101.9,0.30
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,642,VETERAN/WILSHIRE,38,1.0,8.4,95.0,0.37
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,907,Kinross Ave/Veteran Ave,39,0.6,4.8,90.5,0.44
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,911,Westwood Blvd/Kinross Ave,40,0.7,8.9,82.7,0.31
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,644,Westwood Blvd/Weyburn Ave,41,1.7,17.6,67.8,0.71
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,645,Westwood Plaza,42,0.7,4.2,65.0,0.51
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,646,UclaGatewayPlaza,43,0.0,53.6,15.3,10.81
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,675,Sepulveda Blvd/77th St,9999,0.0,3.0,7.0,0.00
1-Weekday,6-Sepulveda Boulevard,Inbound,4-PM PEAK,672,Sepulveda Blvd/Centinela Ave,9999,9.0,4.0,18.0,0.00
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,693,LAX/METRO TRANSIT CENTER BAY,1,48.3,0.9,50.7,12.96
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,694,ARBOR VITAE/BELLANCA,2,1.3,0.0,57.5,0.16
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,696,WESTCHESTER/AIRPORT,3,5.9,1.1,62.8,0.25
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,611,Sepulveda Blvd/Westchester Pkwy,4,5.2,3.2,64.7,0.44
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,612,Sepulveda Blvd/La Tijera Blvd,5,8.4,2.5,70.5,0.37
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,613,SepulvedaBlvd/ManchesterBlvd,6,15.3,1.8,83.9,0.34
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,614,Sepulveda Blvd/83rd St,7,0.6,0.2,85.0,0.12
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,615,Sepulveda Blvd/79th St,8,1.4,0.5,85.9,0.15
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,616,Sepulveda Blvd/76th St,9,2.9,0.9,88.0,0.37
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,617,Howard Hughes Pkwy/Park Terrace Dr,10,1.0,0.6,88.2,0.23
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,618,Center Dr/Park Terrace Dr,11,4.6,3.1,89.6,0.30
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,619,Sepulveda Blvd/Centinela Ave,12,3.3,0.9,91.8,0.25
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,620,CulverCityTransitCenter,13,46.2,17.3,121.0,2.70
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,413,SepulvedaBlvd/PlayaSt,14,9.8,0.6,131.7,0.46
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,414,Sepulveda Blvd/Vera Way,15,1.5,0.6,133.0,0.13
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,415,Sepulveda Blvd/Sawtelle Blvd,16,11.3,3.0,141.2,0.55
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,621,Sepulveda Blvd/Machado Rd,17,8.2,1.3,148.0,0.32
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,622,Sepulveda Blvd/Marina Care Ctr,18,2.7,0.3,150.4,0.16
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,623,Sepulveda Blvd/Lucerne Ave,19,4.7,2.8,152.3,0.27
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,624,Sepulveda Blvd/Braddock Dr,20,7.3,8.2,151.8,0.51
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,625,Sepulveda Blvd/Culver Blvd,21,5.0,4.4,152.0,0.32
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,626,SepulvedaBlvd/WashingtonBlvd,22,6.4,11.4,147.2,0.42
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,627,Sepulveda Blvd/Washington Pl,23,1.5,2.3,145.9,0.21
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,628,Sepulveda Blvd/Venice Blvd,24,10.7,23.6,134.1,0.54
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,629,Sepulveda Blvd/Charnock Rd,25,2.0,5.1,130.1,0.27
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,630,Sepulveda Blvd/Palms Blvd,26,4.2,8.9,126.6,0.29
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,631,Sepulveda Blvd/Queensland St,27,0.8,2.0,124.4,0.21
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,632,Sepulveda Blvd/National Blvd,28,7.6,7.9,124.8,0.49
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,633,Sepulveda Blvd/Sardis Ave,29,0.7,0.4,124.6,0.14
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,634,Sepulveda Blvd/Richland Ave,30,0.5,2.7,122.3,0.19
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,635,SepulvedaBlvd/ExpositionBlvd,31,10.1,32.5,100.8,0.60
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,636,Sepulveda Blvd/Pico Blvd,32,4.5,8.8,96.1,0.32
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,637,Sepulveda Blvd/Olympic Blvd,33,2.4,3.2,95.8,0.22
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,638,Sepulveda Blvd/La Grange Ave,34,1.2,3.4,93.5,0.21
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,639,Sepulveda Blvd/Santa Monica Blvd,35,4.0,18.2,80.2,0.38
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,640,Sepulveda Blvd/Ohio Ave,36,0.8,4.0,76.1,0.47
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,641,Sepulveda Blvd/Westwood Cmnty,37,1.0,3.7,73.5,0.20
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,642,VETERAN/WILSHIRE,38,1.1,8.4,66.5,0.32
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,907,Kinross Ave/Veteran Ave,39,0.4,2.6,64.4,0.34
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,911,Westwood Blvd/Kinross Ave,40,0.4,6.0,59.1,0.28
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,644,Westwood Blvd/Weyburn Ave,41,1.1,11.1,50.2,0.60
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,645,Westwood Plaza,42,0.1,3.7,47.1,0.45
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,646,UclaGatewayPlaza,43,0.0,32.8,17.4,8.65
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,663,Sepulveda Blvd/Venice Blvd,9999,2.0,2.0,1.0,0.00
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,659,Sepulveda Blvd/National Blvd,9999,1.0,10.0,3.0,0.00
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,661,Sepulveda Blvd/Palms Blvd,9999,3.0,1.0,20.0,0.00
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,669,Sepulveda Blvd/Studio Village West,9999,2.0,2.0,20.0,0.00
1-Weekday,6-Sepulveda Boulevard,Inbound,5-EVENING,671,CulverCityTransitCenter,9999,2.0,0.0,17.0,0.00
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,693,LAX/METRO TRANSIT CENTER BAY,1,8.6,0.0,9.0,9.91
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,694,ARBOR VITAE/BELLANCA,2,0.4,0.0,10.5,0.17
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,696,WESTCHESTER/AIRPORT,3,0.7,0.0,11.2,0.23
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,611,Sepulveda Blvd/Westchester Pkwy,4,1.9,0.8,12.6,0.49
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,612,Sepulveda Blvd/La Tijera Blvd,5,1.3,0.1,14.0,0.29
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,613,SepulvedaBlvd/ManchesterBlvd,6,2.0,0.1,15.9,0.24
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,614,Sepulveda Blvd/83rd St,7,0.1,0.1,15.9,0.10
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,615,Sepulveda Blvd/79th St,8,0.0,0.0,15.9,0.12
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,616,Sepulveda Blvd/76th St,9,0.7,0.1,16.5,0.29
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,617,Howard Hughes Pkwy/Park Terrace Dr,10,0.1,0.0,16.6,0.22
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,618,Center Dr/Park Terrace Dr,11,2.7,0.5,18.8,0.37
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,619,Sepulveda Blvd/Centinela Ave,12,0.4,0.2,19.2,0.20
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,620,CulverCityTransitCenter,13,4.7,0.5,23.4,1.81
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,413,SepulvedaBlvd/PlayaSt,14,1.1,0.1,24.3,0.27
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,414,Sepulveda Blvd/Vera Way,15,0.6,0.1,24.8,0.14
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,415,Sepulveda Blvd/Sawtelle Blvd,16,1.5,0.1,26.2,0.50
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,621,Sepulveda Blvd/Machado Rd,17,1.0,0.2,27.0,0.22
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,622,Sepulveda Blvd/Marina Care Ctr,18,0.4,0.1,27.3,0.13
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,623,Sepulveda Blvd/Lucerne Ave,19,0.5,0.3,27.5,0.20
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,624,Sepulveda Blvd/Braddock Dr,20,0.2,0.6,27.1,0.26
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,625,Sepulveda Blvd/Culver Blvd,21,0.4,0.7,26.8,0.22
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,626,SepulvedaBlvd/WashingtonBlvd,22,1.5,0.6,27.7,0.30
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,627,Sepulveda Blvd/Washington Pl,23,0.4,0.5,27.7,0.17
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,628,Sepulveda Blvd/Venice Blvd,24,2.8,6.6,24.0,0.51
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,629,Sepulveda Blvd/Charnock Rd,25,0.3,1.4,22.9,0.26
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,630,Sepulveda Blvd/Palms Blvd,26,2.0,1.0,23.9,0.29
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,631,Sepulveda Blvd/Queensland St,27,0.0,0.3,23.6,0.15
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,632,Sepulveda Blvd/National Blvd,28,1.9,1.0,24.5,0.37
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,633,Sepulveda Blvd/Sardis Ave,29,0.0,0.1,24.4,0.13
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,634,Sepulveda Blvd/Richland Ave,30,0.1,0.0,24.5,0.16
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,635,SepulvedaBlvd/ExpositionBlvd,31,2.8,4.7,22.6,0.54
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,636,Sepulveda Blvd/Pico Blvd,32,1.3,1.2,22.7,0.33
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,637,Sepulveda Blvd/Olympic Blvd,33,0.4,0.6,22.4,0.18
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,638,Sepulveda Blvd/La Grange Ave,34,0.2,1.4,21.2,0.20
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,639,Sepulveda Blvd/Santa Monica Blvd,35,0.5,7.1,15.0,0.42
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,640,Sepulveda Blvd/Ohio Ave,36,0.1,0.1,14.6,0.45
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,641,Sepulveda Blvd/Westwood Cmnty,37,0.3,0.8,14.0,0.19
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,642,VETERAN/WILSHIRE,38,0.0,1.6,12.6,0.24
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,907,Kinross Ave/Veteran Ave,39,0.0,0.7,11.9,0.30
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,911,Westwood Blvd/Kinross Ave,40,0.0,1.0,10.9,0.23
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,644,Westwood Blvd/Weyburn Ave,41,0.1,2.0,9.4,0.54
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,645,Westwood Plaza,42,0.0,0.8,8.6,0.49
1-Weekday,6-Sepulveda Boulevard,Inbound,6-OVERNIGHT,646,UclaGatewayPlaza,43,0.0,4.9,4.5,5.78
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,646,UclaGatewayPlaza,1,1.2,0.0,1.2,5.42
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,647,Westwood Medical Plaza,2,0.0,0.0,1.2,0.18
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,648,Westwood Blvd/Weyburn Ave,3,2.5,0.1,3.6,0.47
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,908,Westwood Blvd/Kinross Ave,4,0.4,0.0,4.0,0.29
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,909,Kinross Ave/Veteran Ave,5,0.1,0.0,4.1,0.30
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,651,Wilshire Blvd/Veteran Ave,6,0.4,0.5,4.1,0.25
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,652,Sepulveda Blvd/Salvation Army,7,0.2,0.1,4.2,0.16
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,653,Sepulveda Blvd/Ohio Ave,8,0.5,0.1,4.7,0.29
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,654,Sepulveda Blvd/Santa Monica Blvd,9,1.6,0.4,5.9,0.36
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,655,Sepulveda Blvd/La Grange Ave,10,0.2,0.4,5.7,0.17
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,656,SepulvedaBlvd/ExpositionBlvd,11,4.3,0.6,9.3,0.54
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,657,Sepulveda Blvd/Richland Ave,12,0.4,0.0,9.8,0.12
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,658,Sepulveda Blvd/Sardis Ave,13,0.0,0.0,9.8,0.11
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,659,Sepulveda Blvd/National Blvd,14,2.4,0.3,11.9,0.34
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,660,Sepulveda Blvd/Sepulveda Ct,15,0.1,0.0,12.3,0.13
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,661,Sepulveda Blvd/Palms Blvd,16,0.4,0.0,12.7,0.28
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,662,Sepulveda Blvd/Charnock Rd,17,0.1,0.0,12.8,0.12
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,663,Sepulveda Blvd/Venice Blvd,18,3.0,0.4,15.4,0.52
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,664,Sepulveda Blvd/Washington Pl,19,1.4,0.9,15.9,0.36
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,665,SepulvedaBlvd/WashingtonBlvd,20,0.9,0.2,16.6,0.30
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,666,Sepulveda Blvd/Culver Blvd,21,0.8,0.0,17.4,0.60
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,667,Sepulveda Blvd/Braddock Dr,22,0.3,0.3,17.3,0.18
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,668,Sepulveda Blvd/Lucerne,23,0.4,0.7,17.0,0.25
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,669,Sepulveda Blvd/Studio Village West,24,0.0,0.1,16.9,0.11
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,670,Sepulveda Blvd/Janisann Ave,25,0.0,0.1,16.9,0.22
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,442,Sepulveda Blvd/Sawtelle Blvd,26,0.6,0.2,17.4,0.29
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,443,Sepulveda Blvd/Berryman Ave,27,0.0,0.1,17.3,0.36
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,671,CulverCityTransitCenter,28,2.3,5.4,14.0,1.58
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,672,Sepulveda Blvd/Centinela Ave,29,0.2,0.3,13.9,0.25
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,673,Center Dr/Park Terrace Dr,30,0.3,0.5,13.8,0.29
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,674,Howard Hughes Pkwy/Park Terrace Dr,31,0.0,0.2,13.6,0.31
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,675,Sepulveda Blvd/77th St,32,0.1,0.8,12.8,0.19
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,676,Sepulveda Blvd/80th St,33,0.0,0.2,12.6,0.10
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,677,Sepulveda Blvd/83rd St,34,0.0,0.0,12.6,0.11
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,678,SepulvedaBlvd/ManchesterBlvd,35,0.7,2.1,11.3,0.63
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,679,Sepulveda Blvd/La Tijera Blvd,36,0.2,0.5,11.0,0.25
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,680,Westchester Pkwy/Sepulveda Blvd,37,0.5,1.0,10.5,0.30
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,695,WESTCHESTER/AIRPORT,38,0.0,0.2,10.3,0.17
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,697,ARBOR VITAE/BELLANCA,39,0.0,0.4,10.0,0.30
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,693,LAX/METRO TRANSIT CENTER BAY,40,0.0,10.1,0.8,18.29
1-Weekday,6-Sepulveda Boulevard,outbound,1-EARLY AM,625,Sepulveda Blvd/Culver Blvd,9999,0.0,0.0,6.0,0.00
1-Weekday,6-Sepulveda Boulevard,outbound,2-AM PEAK,646,UclaGatewayPlaza,1,10.6,0.0,11.0,9.23
1-Weekday,6-Sepulveda Boulevard,outbound,2-AM PEAK,647,Westwood Medical Plaza,2,4.3,0.3,15.1,0.61
1-Weekday,6-Sepulveda Boulevard,outbound,2-AM PEAK,648,Westwood Blvd/Weyburn Ave,3,20.2,0.7,34.9,0.59
1-Weekday,6-Sepulveda Boulevard,outbound,2-AM PEAK,908,Westwood Blvd/Kinross Ave,4,3.1,0.3,37.8,0.41
1-Weekday,6-Sepulveda Boulevard,outbound,2-AM PEAK,909,Kinross Ave/Veteran Ave,5,7.2,0.4,44.6,0.55
