average_boardings,average_alightings,ridership_start_date,ridership_end_date,service_start_time,service_end_time,monday,tuesday,wednesday,thursday,friday,saturday,sunday,route_ID,direction_ID,stop_ID,
6,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,086,0,03244,
18,20,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,086,0,03246,
34,28,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,086,0,03247,
4,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,086,0,03248,
17,14,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,086,0,03249,
16,7,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,086,0,03250,
6,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,086,0,03251,
2,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,086,0,03252,
2,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,086,0,03253,
1,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,086,0,03254,
5,17,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,086,0,03255,
5,11,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,086,0,03256,
3,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,086,0,03257,
6,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,086,0,03259,
31,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,086,1,05252,
85,90,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,1,00241,
4,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,0,00274,
159,132,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,0,00275,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,1,00276,
31,41,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,0,00291,
7,57,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,0,01254,
1,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,1,01255,
2,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,0,01262,
11,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,1,01263,
31,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,1,03179,
5,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,1,03180,
21,11,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,1,03181,
8,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,1,03182,
11,7,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,1,03183,
14,8,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,1,03184,
39,40,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,1,03185,
4,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,1,03187,
23,18,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,1,03188,
9,11,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,1,03189,
8,8,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,1,03190,
6,14,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,1,03191,
17,19,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,1,03192,
43,7,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,1,03193,
7,39,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,0,03893,
22,18,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,0,03894,
14,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,0,03895,
8,8,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,0,03896,
15,10,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,0,03897,
16,24,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,0,03898,
3,11,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,0,03899,
59,41,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,0,03900,
10,13,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,0,03901,
6,7,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,0,03902,
4,18,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,0,03903,
7,15,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,0,03904,
2,7,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,087,0,03905,
12,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,00284,
2,22,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,00413,
1,29,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,00414,
2,25,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,00415,
0,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,00416,
0,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,00417,
18,20,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,00418,
11,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,00526,
37,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,00528,
10,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,00531,
1,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,00610,
1,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,00611,
1,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,00612,
12,10,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,00613,
23,15,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,00614,
2,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,00615,
4,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,00616,
10,11,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,00617,
32,23,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,00618,
19,8,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,00619,
2,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,00620,
3,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,00621,
1,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,00622,
7,9,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,00623,
14,17,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,00624,
3,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,00625,
3,11,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,00626,
3,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,00684,
4,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,00685,
9,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,01400,
2,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,01401,
2,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,01402,
3,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,01403,
17,12,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,01404,
6,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,01405,
1,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,01406,
2,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,01407,
3,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,01408,
11,22,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,01409,
23,27,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,01410,
8,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,01411,
6,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,01412,
5,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,01413,
18,19,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,01414,
12,13,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,01415,
3,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,01416,
3,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,01417,
20,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,05252,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,1,05271,
48,57,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,088,0,09807,
1,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,00669,
16,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,00875,
21,52,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,01069,
18,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,01576,
1,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03049,
3,19,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03069,
5,10,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03070,
4,12,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03071,
4,7,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03072,
22,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03099,
3,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03100,
12,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03101,
5,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03102,
19,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03103,
27,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03327,
8,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03332,
3,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03333,
2,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03334,
1,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03335,
1,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03381,
0,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03382,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03383,
0,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03389,
4,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03503,
35,16,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03504,
8,12,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03505,
16,15,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03508,
5,10,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03509,
17,45,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03510,
10,10,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03520,
2,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03521,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03522,
3,7,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03523,
18,32,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03524,
7,18,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03526,
11,9,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03527,
14,27,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03530,
19,60,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03531,
2,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03532,
2,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03533,
6,37,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03534,
1,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03535,
0,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03536,
6,10,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,03537,
42,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03540,
21,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03541,
2,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03542,
2,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03543,
31,18,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03544,
28,7,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03545,
43,13,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03548,
24,14,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03549,
18,14,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03550,
4,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03552,
12,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03555,
6,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03556,
7,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,03557,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,04618,
2,9,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,04619,
6,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,04655,
7,16,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,04720,
3,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,04721,
1,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,04742,
6,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,04743,
10,10,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,04745,
1,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,05346,
1,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,05369,
155,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,09800,
0,79,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,0,09801,
6,21,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,093,1,09933,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00108,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00123,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00125,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00126,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00127,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00128,
2,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00130,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00131,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00132,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00133,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00134,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00135,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00136,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00137,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00138,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00139,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00141,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00142,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00143,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00144,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00145,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00146,
2,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00147,
6,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00148,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00149,
5,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00150,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00151,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00152,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00153,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00154,
2,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00155,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00156,
1,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00157,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00158,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00159,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00160,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00175,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00178,
12,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00179,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00180,
1,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00181,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00182,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00183,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00184,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00185,
2,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00186,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00187,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00189,
1,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00190,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00191,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00192,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00193,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00194,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00195,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00196,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00197,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00198,
2,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00199,
2,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00200,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00201,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00202,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00203,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00204,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00205,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00206,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00207,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00208,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00209,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00210,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00211,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00212,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00213,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00214,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00215,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00216,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00217,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00218,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00219,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00221,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00222,
2,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00223,
7,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00225,
4,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00226,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00246,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00247,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00248,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00250,
2,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00251,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00252,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00253,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00254,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00255,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00257,
0,9,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00258,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00259,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00260,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00261,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00262,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00263,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00264,
2,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00320,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00321,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00322,
0,8,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00325,
0,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00327,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00328,
0,9,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00329,
0,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00330,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00331,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,00425,
2,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,00668,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,1,01020,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,01209,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,01926,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,01940,
2,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,04140,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,04262,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,04263,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,04264,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,04265,
2,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,04266,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,04267,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,04268,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,04360,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,04361,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,04362,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,04363,
3,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,04364,
3,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,04365,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,04366,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,0,0,102,0,04367,
