Route,Route Name,Day of Week,Direction,Trip,Date,Passengers On,Passengers Off,Passenger Miles,Trip Max Load,Trip Load Factor,Act. Trip Travel Distance (Miles),Act. Trip Travel Time (Min.)
6,6-Sepulveda Boulevard,1-Weekday,outbound,1134,2025-07-17,36,35,124.3,19,0.254,11.0,68.7
6,6-Sepulveda Boulevard,1-Weekday,Inbound,1145,2025-07-17,31,31,109.4,16,0.221,11.0,71.9
6,6-Sepulveda Boulevard,1-Weekday,outbound,1152,2025-07-17,34,34,110.2,21,0.214,10.9,68.8
6,6-Sepulveda Boulevard,1-Weekday,Inbound,1201,2025-07-17,22,19,68.3,14,0.146,10.8,66.3
6,6-Sepulveda Boulevard,1-Weekday,outbound,1207,2025-07-17,13,13,44.9,6,0.096,10.8,62.9
6,6-Sepulveda Boulevard,1-Weekday,Inbound,1217,2025-07-17,30,30,164.7,21,0.341,11.1,64.7
6,6-Sepulveda Boulevard,1-Weekday,outbound,1222,2025-07-17,33,33,119.0,14,0.247,11.3,62.8
6,6-Sepulveda Boulevard,1-Weekday,Inbound,1233,2025-07-17,11,69,8.8,7,0.018,10.6,71.5
6,6-Sepulveda Boulevard,1-Weekday,outbound,1237,2025-07-17,24,25,81.2,11,0.173,11.0,77.1
6,6-Sepulveda Boulevard,1-Weekday,outbound,1252,2025-07-17,39,39,137.3,28,0.263,10.8,63.1
6,6-Sepulveda Boulevard,1-Weekday,Inbound,1252,2025-07-17,27,27,100.7,19,0.216,10.8,62.4
6,6-Sepulveda Boulevard,1-Weekday,Inbound,1305,2025-07-17,29,29,108.1,15,0.233,10.8,60.5
6,6-Sepulveda Boulevard,1-Weekday,outbound,1307,2025-07-17,6,6,19.6,4,0.042,10.7,68.7
6,6-Sepulveda Boulevard,1-Weekday,Inbound,1321,2025-07-17,43,43,228.8,27,0.494,10.8,64.4
6,6-Sepulveda Boulevard,1-Weekday,outbound,1337,2025-07-17,22,22,86.7,12,0.180,10.9,67.9
6,6-Sepulveda Boulevard,1-Weekday,Inbound,1337,2025-07-17,29,29,117.0,17,0.245,10.7,58.2
6,6-Sepulveda Boulevard,1-Weekday,outbound,1352,2025-07-17,36,36,149.3,22,0.276,11.0,71.2
6,6-Sepulveda Boulevard,1-Weekday,Inbound,1353,2025-07-17,45,44,129.1,22,0.285,11.0,63.4
6,6-Sepulveda Boulevard,1-Weekday,outbound,1408,2025-07-17,19,19,38.5,8,0.078,11.2,72.8
6,6-Sepulveda Boulevard,1-Weekday,Inbound,1409,2025-07-17,34,34,105.5,16,0.229,10.8,60.2
6,6-Sepulveda Boulevard,1-Weekday,outbound,1421,2025-07-17,35,35,148.6,23,0.298,11.2,74.4
